ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,Chemistry,Astrology,Spaceology,Life Science,Earth Science,Data Science,kfold
5718,1,0,0,1,0,0,0,0,0,1,0,0,4
5736,1,0,1,0,0,0,0,0,0,1,0,1,4
30,0,1,1,0,0,0,0,0,0,1,0,1,4
9983,1,0,0,1,0,0,0,0,0,0,0,0,3
22,0,1,1,0,0,0,0,0,0,0,0,1,3
5710,0,0,0,1,1,0,0,0,0,0,0,1,4
9980,1,0,0,1,0,0,1,0,0,0,0,1,3
5709,1,0,1,0,0,0,0,0,0,0,0,1,3
5739,1,0,0,1,0,0,0,0,0,0,0,0,3
29,0,0,1,1,0,0,0,0,0,1,0,0,4
69,1,0,0,1,0,0,0,0,0,1,0,1,3
9943,0,0,1,1,0,0,0,0,0,0,0,1,4
71,0,0,1,1,0,0,0,0,0,1,0,0,4
118,1,0,1,0,0,0,0,0,0,1,0,1,4
5665,1,0,0,1,0,0,0,0,0,0,0,0,3
9917,1,0,1,0,0,0,0,0,0,0,0,0,3
9916,1,0,0,1,0,0,0,0,0,1,0,1,3
110,1,0,1,0,0,0,1,0,0,1,0,1,4
112,1,1,0,0,0,0,0,0,0,1,0,0,4
5779,0,0,1,1,0,0,0,0,0,1,0,0,4
117,1,0,0,1,0,0,0,0,0,1,0,1,4
119,1,0,0,1,0,0,0,0,0,0,0,0,3
9919,1,0,0,1,0,0,1,0,0,1,0,1,4
120,0,0,1,1,0,0,0,0,0,1,0,1,4
122,1,0,1,0,0,0,0,0,0,0,0,0,3
5655,1,1,0,0,0,0,0,0,0,0,0,1,4
9905,0,0,0,1,0,1,0,0,0,1,0,0,4
5654,0,0,1,1,0,0,0,0,0,1,0,1,4
5653,0,1,1,0,0,0,0,0,0,0,0,0,3
5651,0,1,1,0,0,0,0,0,0,0,0,0,3
103,1,0,1,0,0,0,0,0,0,1,0,1,4
101,1,0,0,1,0,0,0,0,0,0,0,1,3
74,1,1,0,0,0,0,0,0,0,1,0,0,4
5672,1,0,1,0,0,0,0,0,0,0,0,1,3
5683,0,1,0,1,0,0,0,0,0,0,0,0,4
76,0,0,1,1,0,0,0,0,0,1,0,0,4
5682,0,0,1,1,0,0,1,0,0,1,0,1,4
5762,0,0,1,1,0,0,0,0,0,1,0,0,4
9936,1,0,0,1,0,0,0,0,0,1,0,1,4
9931,1,0,0,1,0,0,0,0,0,0,0,1,3
5674,0,0,0,1,0,1,0,0,0,1,0,1,2
9927,1,1,0,0,0,0,0,0,0,1,0,1,3
9920,1,0,0,1,0,0,0,0,0,0,0,1,3
5771,1,0,0,1,0,0,0,0,0,0,0,0,3
93,0,0,1,1,0,0,0,0,0,0,0,1,4
5668,1,0,0,1,0,0,0,0,0,0,0,0,3
96,1,0,0,1,0,0,0,0,0,1,0,1,4
97,1,0,0,1,0,0,0,0,0,0,0,0,3
5773,0,1,1,0,0,0,0,0,0,1,0,0,4
5666,0,0,1,1,0,0,1,0,0,0,0,0,2
262,1,0,0,1,0,0,0,0,0,1,0,1,4
5840,1,0,0,1,0,0,0,0,0,0,0,0,3
9798,0,0,1,1,0,0,0,0,0,1,0,0,4
9703,0,0,1,1,0,0,0,0,0,0,0,0,4
5479,1,0,0,1,0,0,0,0,0,1,0,0,4
9673,0,0,1,1,0,0,0,0,0,1,0,1,4
429,1,0,1,0,0,0,0,0,0,0,0,0,3
9671,1,0,0,1,0,0,0,0,0,1,0,1,4
431,1,0,0,1,0,0,0,0,0,1,0,0,4
5476,1,0,0,1,0,0,1,0,0,0,0,0,3
5917,1,0,1,0,0,0,0,0,0,0,0,0,3
5919,0,1,1,0,0,0,0,0,0,0,0,1,3
5471,1,0,0,1,0,0,1,0,0,0,0,1,3
5469,0,0,1,1,0,0,0,0,0,1,0,1,4
5468,0,0,1,1,0,0,0,0,0,1,0,0,4
5921,1,0,0,1,0,0,0,0,0,0,0,1,3
5922,1,0,0,1,0,0,0,0,0,0,0,1,3
5465,1,0,0,1,0,0,0,0,0,0,0,1,3
444,1,0,1,0,0,0,0,0,0,1,0,1,4
445,1,0,0,1,0,0,0,0,0,1,0,1,4
9658,1,0,1,0,0,0,0,0,0,0,0,0,4
5909,1,0,0,1,0,0,0,0,0,0,0,1,3
9681,1,0,0,1,0,0,0,0,0,1,0,0,4
418,1,0,0,1,0,0,0,0,0,0,0,0,3
403,1,0,0,1,0,0,0,0,0,0,0,0,3
394,1,0,1,0,0,0,0,0,0,0,0,1,3
9701,1,1,0,0,0,0,1,0,0,1,0,0,2
396,1,0,0,1,0,0,1,0,0,0,0,1,4
9700,1,0,0,1,0,0,0,0,0,0,0,0,3
9699,0,0,1,1,0,0,0,0,0,0,0,1,4
5494,1,0,0,1,0,0,0,0,0,1,0,0,4
9695,1,0,0,0,1,0,0,0,0,1,0,1,1
9694,0,0,1,1,0,0,0,0,0,1,0,1,4
9682,1,0,1,0,0,0,0,0,0,0,0,0,4
407,1,0,0,1,0,0,0,0,0,1,0,1,4
5906,0,0,1,1,0,0,0,0,0,1,0,0,4
9687,0,0,0,1,1,0,0,0,0,1,0,1,3
5908,1,0,0,1,0,0,0,0,0,1,0,1,4
5486,1,0,1,0,0,0,0,0,0,0,0,1,3
5485,1,0,0,1,0,0,0,0,0,0,0,0,3
9683,1,0,0,1,0,0,0,0,0,0,0,1,3
5923,0,1,1,0,0,0,0,0,0,0,0,0,3
448,1,0,0,1,0,0,0,0,0,1,0,0,4
450,1,0,1,0,0,0,0,0,0,0,0,1,4
489,0,1,0,1,0,0,1,0,0,0,0,1,4
9633,1,0,0,1,0,0,0,0,0,0,0,0,3
5441,0,0,1,1,0,0,0,0,0,1,0,1,4
483,0,0,1,1,0,0,0,0,0,0,0,1,4
485,1,0,0,1,0,0,0,0,0,1,0,1,4
5938,1,0,0,1,0,0,0,0,0,1,1,0,4
487,1,1,0,0,0,0,0,0,0,0,0,1,4
5438,1,1,0,0,0,0,0,0,0,0,0,0,3
9628,1,0,1,0,0,0,0,0,0,0,0,0,4
479,0,0,1,1,0,0,0,0,0,0,0,1,4
5942,1,0,0,1,0,0,0,0,0,0,0,0,3
496,1,0,1,0,0,0,0,0,0,1,0,0,4
9619,1,0,0,1,0,0,0,0,0,0,0,0,3
5946,1,0,0,1,0,0,0,0,0,0,0,0,3
502,1,0,1,0,0,0,0,0,0,0,0,1,4
9615,1,0,0,1,0,0,0,0,0,0,0,1,4
9614,0,1,0,1,0,0,0,0,0,0,0,1,4
5442,1,1,0,0,0,0,0,0,0,1,0,0,4
477,0,1,1,0,0,0,0,0,0,0,0,1,3
451,1,0,0,1,0,0,0,0,0,0,0,0,3
5451,1,0,0,1,0,0,0,0,0,0,0,1,4
9655,1,0,1,0,0,0,0,0,0,0,0,1,4
5460,1,0,0,1,0,0,0,0,0,0,0,0,3
5459,1,0,1,0,0,0,0,0,0,0,0,0,4
5457,1,0,0,1,0,0,0,0,0,0,0,0,3
5927,1,0,0,1,0,0,0,0,0,0,0,0,3
5454,1,0,0,1,0,0,0,0,0,0,0,1,4
464,1,0,0,1,0,0,0,0,0,0,0,0,3
5931,1,0,1,0,0,0,0,0,0,0,0,1,4
476,1,0,0,1,0,0,0,0,0,1,0,0,4
467,1,0,0,1,0,0,0,0,0,1,0,0,4
468,1,0,0,1,0,0,0,0,0,0,0,0,4
5447,1,1,0,0,0,0,0,0,0,1,0,1,4
5446,1,0,0,1,0,0,0,0,0,1,0,0,4
5934,0,0,0,1,1,0,0,0,0,1,0,1,4
5935,1,1,0,0,0,0,0,0,0,0,0,1,4
475,1,0,1,0,0,0,0,0,0,1,0,0,4
393,1,0,0,1,0,0,0,0,0,0,0,0,4
5497,0,0,0,1,1,0,1,0,0,1,0,1,0
266,1,1,0,0,0,0,0,0,0,1,0,1,4
5897,1,0,1,0,0,0,0,0,0,0,0,1,4
5557,1,0,1,0,0,0,0,0,0,0,0,0,4
299,1,0,0,1,0,0,1,0,0,0,0,0,3
301,1,0,0,1,0,0,0,0,0,1,0,1,4
5554,0,0,1,1,0,0,0,0,0,1,0,0,4
303,1,0,0,1,0,0,0,0,0,1,0,1,4
306,0,0,0,1,1,0,1,0,0,0,0,1,1
5551,1,0,0,1,0,0,0,0,0,0,0,1,4
9765,0,0,1,1,0,0,0,0,0,0,0,0,4
312,0,1,1,0,0,0,0,0,0,0,0,0,3
313,1,0,0,1,0,0,0,0,0,1,0,0,4
316,1,0,1,0,0,0,0,0,0,0,0,1,4
5545,1,0,0,1,0,0,0,0,0,1,0,1,4
318,1,0,0,1,0,0,0,0,0,1,0,1,4
319,1,0,0,1,0,0,0,0,0,1,0,0,4
9760,1,0,1,0,0,0,0,0,0,1,0,0,4
5862,1,0,0,1,0,0,0,0,0,1,0,1,4
324,1,0,0,1,0,0,0,0,0,1,0,1,4
5558,1,1,0,0,0,0,0,0,0,0,0,0,3
295,1,0,1,0,0,0,0,0,0,1,0,1,4
294,1,0,0,1,0,0,0,0,0,0,0,0,4
5565,1,0,0,1,0,0,0,0,0,1,0,1,4
267,0,0,0,1,0,1,0,0,0,1,0,1,4
9796,1,1,0,0,0,0,0,0,0,0,0,0,4
271,0,0,1,1,0,0,0,0,0,1,0,0,4
273,0,0,1,1,0,0,0,0,0,0,0,1,4
5571,0,1,1,0,0,0,0,0,0,1,0,0,4
9790,1,0,0,1,0,0,0,0,0,1,0,1,4
5846,1,0,0,1,0,0,0,0,0,0,0,0,4
9784,1,0,0,1,0,0,0,0,0,1,0,1,4
5852,1,0,0,1,0,0,0,0,0,0,0,0,4
5564,0,1,1,0,0,0,0,0,0,0,0,0,4
285,1,0,0,1,0,0,0,0,0,1,0,0,4
5562,1,0,0,1,0,0,0,0,0,0,0,1,4
9780,1,0,1,0,0,0,1,0,0,0,0,1,4
5560,1,0,0,1,0,0,0,0,0,0,0,0,4
291,1,0,0,1,0,0,1,0,0,0,0,1,4
9777,0,0,0,1,1,0,0,0,0,1,0,1,4
9756,1,0,0,1,0,0,0,0,0,0,0,1,4
327,0,1,1,0,0,0,0,0,0,0,0,1,3
5868,1,0,0,1,0,0,0,0,0,0,0,0,4
5889,1,0,1,0,0,0,0,0,0,1,0,1,4
9728,1,0,0,1,0,0,0,0,0,0,0,0,4
364,1,0,0,1,0,0,0,0,0,0,0,1,4
9727,1,0,0,1,0,0,0,0,0,0,1,0,3
5516,0,0,1,1,0,0,0,0,0,0,0,1,4
5515,1,0,1,0,0,0,0,0,0,0,0,0,4
369,1,0,0,1,0,0,0,0,0,0,0,0,4
5887,1,0,0,1,0,0,0,0,0,0,0,0,4
9718,1,0,1,0,0,0,0,0,0,1,0,0,4
361,1,0,0,1,0,0,0,0,0,0,0,1,4
5891,1,0,0,1,0,0,0,0,0,0,0,1,4
378,0,0,1,1,0,0,0,0,0,0,0,1,4
9714,0,0,1,1,0,0,0,0,0,0,0,0,4
9712,1,0,0,1,0,0,0,0,0,1,0,1,4
5504,1,0,0,1,0,0,0,0,0,0,0,1,4
5895,0,0,1,1,0,0,0,0,0,1,0,1,4
5501,0,0,0,1,1,0,0,0,0,0,0,0,4
5884,1,0,0,1,0,0,0,0,0,1,0,1,4
359,1,1,0,0,0,0,0,0,0,1,0,1,4
331,0,0,1,1,0,0,0,0,0,0,0,0,4
5873,1,1,0,0,0,0,0,0,0,0,0,0,4
5869,1,0,1,0,0,0,0,0,0,1,0,1,4
5870,1,0,0,1,0,0,0,0,0,0,0,0,4
5871,1,0,0,1,0,0,0,0,0,1,0,0,4
5534,1,1,0,0,0,0,1,0,0,1,0,0,3
336,1,0,0,1,0,0,0,0,0,0,0,0,4
337,1,0,0,1,0,0,0,0,0,1,0,0,4
5532,0,0,1,1,0,0,0,0,0,1,0,0,4
341,1,0,1,0,0,0,0,0,0,0,0,1,4
9732,1,0,0,1,0,0,0,0,0,0,0,0,4
342,1,0,1,0,0,0,0,0,0,0,0,0,4
9744,1,0,0,1,0,0,0,0,0,0,0,0,4
5875,0,1,1,0,0,0,0,0,0,1,0,0,4
346,0,0,1,1,0,0,0,0,0,0,0,0,4
5526,1,0,0,1,0,0,0,0,0,0,0,0,4
5525,1,0,0,1,0,0,0,0,0,0,0,1,4
5520,0,0,1,1,0,0,0,0,0,1,0,1,4
1031,1,0,0,1,0,0,0,0,0,1,0,1,4
3633,1,0,0,1,0,0,0,0,0,0,0,1,4
4950,0,1,1,0,0,0,0,0,0,1,0,1,4
1207,1,0,0,0,1,0,0,0,0,1,0,0,4
9138,1,0,0,1,0,0,0,0,0,0,0,1,4
8943,0,0,1,1,0,0,0,0,0,0,0,0,4
1209,0,1,1,0,0,0,1,0,0,0,0,0,4
8942,1,0,0,1,0,0,0,0,0,0,0,1,4
1210,0,1,1,0,0,0,0,0,0,0,0,1,3
1211,0,1,1,0,0,0,0,0,0,0,0,0,4
1408,1,1,0,0,0,0,0,0,0,1,0,1,4
9139,1,1,0,0,0,0,0,0,0,1,0,0,4
8941,1,0,0,1,0,0,0,0,0,1,0,0,4
1320,0,1,1,0,0,0,0,0,0,0,0,1,4
6335,0,0,1,1,0,0,0,0,0,0,0,1,4
1411,1,0,1,0,0,0,0,0,0,0,0,0,4
8939,0,1,1,0,0,0,0,0,0,1,0,0,4
9141,1,0,0,1,0,0,0,0,0,1,0,1,4
1212,1,0,1,0,0,0,0,0,0,1,0,1,4
1413,1,0,0,1,0,0,0,0,0,0,0,0,4
1319,1,0,0,1,0,0,0,0,0,1,0,0,4
1318,1,0,0,1,0,0,0,0,0,0,0,1,4
5065,1,0,0,1,0,0,0,0,0,1,0,1,4
5062,0,0,1,1,0,0,1,0,0,1,0,0,4
6220,0,1,1,0,0,0,0,0,0,1,0,0,4
6202,0,0,0,1,1,0,0,0,0,1,0,0,4
9135,0,0,1,1,0,0,0,0,0,1,0,0,4
1202,1,0,0,1,0,0,0,0,0,1,0,1,4
1136,1,0,0,1,0,0,0,0,0,1,0,1,4
4914,1,0,1,0,0,0,0,0,0,0,0,0,4
1395,0,0,1,1,0,0,0,0,0,1,0,1,4
9126,1,0,0,1,0,0,0,0,0,0,0,0,4
1324,1,0,0,1,0,0,0,0,0,0,0,0,4
4912,1,0,0,1,0,0,1,0,0,0,0,0,3
1398,0,0,1,1,0,0,0,0,0,0,0,1,4
5053,0,1,1,0,0,0,0,0,0,0,0,1,4
1133,0,0,0,1,1,0,0,0,0,1,0,1,4
1401,1,0,0,1,0,0,0,0,0,0,0,1,4
1130,1,0,0,1,0,0,0,0,0,0,0,1,4
1403,1,0,0,1,0,0,0,0,0,0,0,1,4
6223,0,0,1,1,0,0,0,0,0,0,0,1,4
1404,1,0,0,1,0,0,0,0,0,0,0,1,4
1125,0,1,0,1,0,0,0,0,0,1,0,1,4
6221,1,0,0,1,0,0,0,0,0,1,0,0,4
1323,0,1,1,0,0,0,0,0,0,1,0,0,4
5009,1,0,0,1,0,0,0,0,0,0,0,0,4
5007,1,0,0,1,0,0,0,0,0,0,0,1,4
4949,1,1,0,0,0,0,0,0,0,1,0,0,4
1315,1,0,0,1,0,0,0,0,0,1,0,1,4
5067,1,0,1,0,0,0,0,0,0,0,0,1,4
9060,0,1,1,0,0,0,0,0,0,0,0,0,4
6209,1,1,0,0,0,0,0,0,0,0,0,0,4
6208,1,0,0,1,0,0,0,0,0,1,0,1,4
8928,0,1,1,0,0,0,0,0,0,0,0,0,4
6206,1,0,0,1,0,0,0,0,0,1,0,0,4
9160,1,0,1,0,0,0,0,0,0,1,0,1,4
9161,1,0,0,1,0,0,0,0,0,1,0,1,4
1094,1,0,0,1,0,0,1,0,0,0,0,1,4
6302,1,0,0,1,0,0,0,0,0,0,0,0,4
6346,1,0,1,0,0,0,0,0,0,1,0,1,4
1093,1,0,0,1,0,0,0,0,0,1,0,0,4
6205,1,0,1,0,0,0,0,0,0,0,0,0,4
4895,1,0,0,1,0,0,0,0,0,1,0,1,4
6268,0,0,1,1,0,0,0,0,0,1,0,0,4
4892,1,1,0,0,0,0,0,0,0,0,0,0,4
5081,1,1,0,0,0,0,0,0,0,1,0,1,4
6269,0,0,1,1,0,0,0,0,0,0,0,0,4
6299,1,1,0,0,0,0,0,0,0,1,0,1,4
9166,1,0,0,1,0,0,0,0,0,0,0,1,4
9155,1,1,0,0,0,0,0,0,0,0,1,0,2
1311,1,1,0,0,0,0,0,0,0,0,0,0,4
6210,1,0,0,1,0,0,0,0,0,0,0,1,4
6264,1,0,0,1,0,0,0,0,0,1,0,1,4
1416,1,0,0,1,0,0,0,0,0,1,0,0,4
1112,0,1,0,1,0,0,0,0,0,0,0,0,4
6338,0,1,0,1,0,0,0,0,0,0,0,1,4
8935,0,0,1,1,0,0,0,0,0,0,0,1,4
9146,1,0,0,1,0,0,0,0,0,1,0,0,4
6215,0,1,1,0,0,0,0,0,0,0,0,1,4
6341,0,0,1,1,0,0,1,0,0,0,0,0,4
6303,1,0,0,1,0,0,0,0,0,0,0,1,4
9064,0,0,0,1,1,0,0,0,0,0,0,0,4
1223,1,0,0,1,0,0,0,0,0,1,0,1,4
5072,1,0,0,0,1,0,0,0,0,0,0,0,3
6265,1,0,0,1,0,0,0,0,0,0,0,0,4
1217,1,0,0,1,0,0,0,0,0,1,0,0,4
1218,1,0,1,0,0,0,0,0,0,0,0,0,4
1312,0,0,1,1,0,0,0,0,0,0,0,0,4
5004,1,0,0,1,0,0,0,0,0,1,0,0,4
6266,1,0,0,1,0,0,0,0,0,0,0,1,4
1221,1,0,1,0,0,0,0,0,0,1,0,1,4
1326,1,0,0,1,0,0,0,0,0,1,0,1,4
4916,0,0,1,1,0,0,0,0,0,0,0,1,4
5051,1,0,1,0,0,0,0,0,0,0,0,0,4
1367,1,0,0,1,0,0,0,0,0,0,0,0,4
1359,1,0,0,1,0,0,0,0,0,0,0,0,4
8970,1,0,1,0,0,0,0,0,0,1,0,1,4
9098,0,1,1,0,0,0,0,0,0,0,0,1,4
1341,1,0,1,0,0,0,1,0,0,1,0,0,2
8981,1,0,0,1,0,0,0,0,0,0,0,0,4
5034,0,0,1,1,0,0,0,0,0,1,0,1,4
8969,1,0,0,1,0,0,0,0,0,0,0,1,4
6249,0,1,1,0,0,0,0,0,0,0,0,1,4
1362,1,0,0,1,0,0,0,0,0,1,0,0,4
9086,1,0,0,1,0,0,0,0,0,0,0,1,4
5024,1,0,0,1,0,0,0,0,0,0,0,0,4
5023,1,0,0,1,0,0,0,0,0,0,0,0,4
1339,0,0,1,1,0,0,0,0,0,1,0,1,4
1165,1,0,1,0,0,0,0,0,0,0,0,0,4
1338,1,0,0,1,0,0,0,0,0,0,0,0,4
8967,1,0,1,0,0,0,0,0,0,0,0,1,4
1164,0,1,0,1,0,0,0,0,0,0,0,1,4
9102,1,0,0,1,0,0,0,0,0,0,0,1,4
1365,1,0,0,0,0,1,0,0,0,1,0,0,3
9097,1,0,1,0,0,0,0,0,0,0,0,1,4
1171,1,0,1,0,0,0,0,0,0,0,0,1,4
5033,0,1,1,0,0,0,0,0,0,0,0,0,4
1182,1,1,0,0,0,0,0,0,0,1,0,1,4
9091,1,1,0,0,0,0,0,0,0,0,0,0,4
1350,0,0,1,1,0,0,0,0,0,1,0,1,4
1351,1,0,1,0,0,0,0,0,0,1,0,0,4
4933,0,0,1,1,0,0,0,0,0,1,0,1,4
4934,0,0,1,1,0,0,0,0,0,1,0,1,4
1352,1,0,0,0,1,0,0,0,0,1,0,1,2
1353,0,0,1,1,0,0,0,0,0,0,0,0,4
1354,1,0,0,1,0,0,0,0,0,0,0,0,4
6314,1,0,0,1,0,0,0,0,0,1,0,0,4
5032,1,0,0,1,0,0,0,0,0,0,0,0,4
8973,1,0,0,1,0,0,0,0,0,0,0,1,4
6244,1,0,0,1,0,0,0,0,0,1,0,1,4
1183,0,0,0,1,0,1,0,0,0,0,0,0,0
1175,1,0,0,1,0,0,0,0,0,1,0,0,4
1345,1,0,0,1,0,0,0,0,0,1,0,1,4
1356,1,0,0,1,0,0,0,0,0,0,0,0,4
8979,0,1,1,0,0,0,0,0,0,0,0,0,4
4938,0,1,1,0,0,0,0,0,0,1,0,1,4
4929,1,1,0,0,0,0,0,0,0,0,0,0,4
9105,1,0,0,1,0,0,0,0,0,1,0,0,4
4944,1,0,0,1,0,0,0,0,0,1,0,0,4
4940,1,1,0,0,0,0,1,0,0,1,0,0,4
8987,1,0,0,1,0,0,0,0,0,0,0,1,4
1380,1,0,1,0,0,0,0,0,0,1,0,0,4
4922,0,1,1,0,0,0,1,0,0,0,0,1,4
9117,1,1,0,0,0,0,0,0,0,0,0,0,4
8958,0,0,1,1,0,0,0,0,0,0,0,0,4
9076,1,0,0,1,0,0,1,0,0,1,0,0,4
6256,1,0,1,0,0,0,1,0,0,1,0,1,4
6232,1,0,0,1,0,0,0,0,0,0,0,1,4
1385,1,1,0,0,0,0,0,0,0,0,0,1,4
9119,1,1,0,0,0,0,0,0,0,1,0,0,4
1386,1,0,0,1,0,0,0,0,0,0,0,1,4
1387,1,0,0,1,0,0,0,0,0,0,0,1,4
6231,1,0,0,1,0,0,0,0,0,0,1,0,4
1330,1,0,0,1,0,0,0,0,0,0,0,0,4
9122,1,0,1,0,0,0,0,0,0,0,0,0,4
1199,0,0,1,1,0,0,0,0,0,0,0,0,4
6327,0,1,1,0,0,0,0,0,0,0,0,1,4
1390,0,0,1,1,0,0,0,0,0,0,0,0,4
8988,1,0,0,0,1,0,0,0,0,0,0,0,4
1194,0,0,1,1,0,0,0,0,0,0,0,0,4
9115,0,0,1,1,0,0,0,0,0,1,0,1,4
1379,1,0,1,0,0,0,0,0,0,0,0,1,4
9108,1,0,0,1,0,0,0,0,0,0,0,0,4
1159,1,0,1,0,0,0,0,0,0,1,0,0,4
1370,1,0,0,1,0,0,0,0,0,0,0,1,4
6310,1,0,0,1,0,0,0,0,0,0,0,1,4
1334,1,0,0,1,0,0,0,0,0,1,0,0,4
5039,1,0,0,1,0,0,0,0,0,1,0,1,4
9107,0,1,1,0,0,0,0,0,0,1,0,1,4
1156,1,0,0,1,0,0,0,0,0,0,0,1,4
1371,1,0,1,0,0,0,0,0,0,0,0,0,4
5042,1,0,0,1,0,0,0,0,0,0,0,1,4
6234,1,0,0,1,0,0,0,0,0,1,0,1,4
6309,1,0,0,1,0,0,0,0,0,0,0,1,4
1375,1,1,0,0,0,0,0,0,0,0,0,1,4
6252,1,0,1,0,0,0,0,0,0,1,0,1,4
9080,0,0,1,1,0,0,0,0,0,1,0,0,4
1151,1,0,0,1,0,0,0,0,0,0,0,1,4
6236,0,1,1,0,0,0,0,0,0,0,0,1,4
1377,1,0,0,1,0,0,0,0,0,0,0,0,4
6254,1,0,0,1,0,0,0,0,0,0,0,0,4
6348,1,0,0,1,0,0,0,0,0,1,0,0,4
6246,1,0,0,1,0,0,0,0,0,0,0,0,4
9048,1,0,0,1,0,0,0,0,0,1,0,1,4
4983,1,0,0,1,0,0,0,0,0,1,0,0,4
1278,1,0,0,1,0,0,0,0,0,0,0,1,4
1450,1,0,0,1,0,0,0,0,0,1,0,1,4
6359,1,0,0,1,0,0,0,1,0,0,0,0,2
1295,1,0,0,1,0,0,0,0,0,1,0,1,4
1452,1,0,0,1,0,0,0,0,0,1,0,1,4
8905,1,0,1,0,0,0,0,0,0,1,0,0,4
4876,0,0,1,1,0,0,0,0,0,1,0,0,4
9211,0,0,1,1,0,0,0,0,0,0,0,0,4
9046,1,0,1,0,0,0,0,0,0,0,0,0,4
9035,1,0,0,1,0,0,0,0,0,0,0,0,4
1065,0,0,1,1,0,0,0,0,0,1,0,0,4
1293,1,0,0,1,0,0,0,0,0,1,0,1,4
9188,1,0,0,1,0,0,1,0,0,1,0,0,4
1063,1,0,0,1,0,0,0,0,0,0,0,0,4
8907,0,0,1,1,0,0,0,0,0,1,0,1,4
6193,1,0,0,1,0,0,0,0,0,1,0,0,4
6369,1,0,0,1,0,0,0,0,0,1,0,0,4
5095,0,0,1,1,0,0,0,0,0,1,0,1,4
4981,1,1,0,0,0,0,1,0,0,1,0,1,4
9183,0,1,1,0,0,0,0,0,0,0,0,0,4
1288,1,0,0,1,0,0,0,0,0,0,0,1,4
1470,1,0,0,1,0,0,0,0,0,0,0,1,4
9180,1,1,0,0,0,0,0,0,0,1,0,1,4
8890,1,0,0,1,0,0,1,0,0,0,0,0,4
1297,1,1,0,0,0,0,0,0,0,0,0,0,4
1472,0,0,1,1,0,0,0,0,0,0,0,1,4
5093,1,0,0,1,0,0,0,0,0,1,0,1,4
4979,1,0,0,1,0,0,0,0,0,0,0,1,4
9204,1,0,0,1,0,0,0,0,0,1,0,1,4
1298,1,0,1,0,0,0,0,0,0,0,0,0,4
1299,1,0,0,1,0,0,0,0,0,0,0,0,4
9017,1,0,0,1,0,0,0,0,0,1,0,0,4
9045,0,1,1,0,0,0,0,0,0,1,0,1,4
4864,1,0,0,1,0,0,0,0,0,1,0,0,4
4964,1,0,0,1,0,0,0,0,0,1,0,0,4
9014,1,1,0,0,0,0,0,0,0,0,0,1,4
1248,1,0,0,1,0,0,0,0,0,0,0,0,4
6188,1,0,0,1,0,0,0,0,0,0,0,1,4
4966,1,1,0,0,0,0,0,0,0,1,0,0,4
6292,0,0,1,1,0,0,0,0,0,0,0,0,4
1252,1,0,0,1,0,0,0,0,0,0,0,1,4
4988,1,0,0,1,0,0,0,0,0,0,0,0,4
5099,1,0,1,0,0,0,0,0,0,0,0,0,4
1290,1,0,0,1,0,0,0,0,0,0,0,0,4
4870,1,0,0,1,0,0,1,0,0,1,0,1,4
9193,1,0,0,1,0,0,1,0,0,0,0,0,4
6275,1,0,0,1,0,0,0,0,0,1,0,1,4
9194,1,0,0,1,0,0,0,0,0,1,0,0,4
6363,1,0,1,0,0,0,0,0,0,0,0,0,4
1463,1,0,0,1,0,0,0,0,0,0,0,0,4
4967,1,0,1,0,0,0,0,0,0,1,0,0,4
9010,1,0,0,1,0,0,0,0,0,1,0,1,4
4991,1,0,0,1,0,0,0,0,0,0,0,1,4
1246,1,0,0,1,0,0,0,0,0,0,0,0,4
6365,0,0,1,1,0,0,0,0,0,0,0,1,4
8901,1,0,0,1,0,0,0,0,1,0,0,0,3
1058,1,0,0,1,0,0,1,0,0,0,0,1,4
8902,0,1,1,0,0,0,0,0,0,1,0,1,4
4963,1,0,1,0,0,0,0,0,0,0,0,1,4
6279,1,0,0,1,0,0,0,0,0,0,0,1,4
6184,1,1,0,0,0,0,0,0,0,0,0,1,4
1060,1,0,1,0,0,0,0,0,0,1,0,1,4
1061,1,0,0,0,1,0,0,0,0,1,0,1,4
9199,0,0,1,1,0,0,0,0,0,1,0,0,4
1466,1,0,0,1,0,0,0,0,0,0,0,0,4
1244,0,1,1,0,0,0,0,0,0,0,0,0,4
4960,1,0,0,1,0,0,0,0,0,1,0,1,4
1289,1,0,1,0,0,0,0,0,0,1,0,1,4
4861,1,0,0,1,0,0,0,0,0,0,0,1,4
5113,1,0,0,1,0,0,1,0,0,0,0,0,4
1237,1,0,0,1,0,0,0,0,0,0,0,1,4
4997,1,0,0,1,0,0,0,0,0,1,0,1,4
6284,1,0,1,0,0,0,0,0,0,1,0,0,4
6371,1,0,0,1,0,0,0,0,0,0,0,0,4
6198,1,1,0,0,0,0,1,0,0,0,0,0,1
1266,1,0,0,1,0,0,0,0,0,1,0,0,4
1236,1,0,0,1,0,0,0,0,0,0,0,0,4
6353,1,0,0,1,0,0,0,0,0,1,0,0,4
1036,1,0,0,1,0,0,0,0,0,1,0,1,4
1267,0,1,1,0,0,0,0,0,0,1,0,0,4
1235,1,0,1,0,0,0,0,0,0,0,0,0,4
6352,0,0,1,1,0,0,0,0,0,1,0,1,4
4972,1,0,0,1,0,0,0,0,0,1,0,0,4
9176,0,0,1,1,0,0,0,0,0,1,0,1,4
4885,1,0,0,1,0,0,0,0,0,0,0,0,4
